candidate,compaction,query_engine,round,phase,status,duration_s,rows,error
iceberg-v3-mor,every_round,writer-spark,12,load,ok,1.6302859179995721,1060000,
iceberg-v3-mor,every_round,writer-spark,12,compact,ok,4.497012085004826,0,
iceberg-v3-mor,every_round,writer-spark,12,maintain,ok,0.6607112089986913,0,
iceberg-v3-mor,every_round,writer-spark,13,load,ok,1.754330376003054,1140000,
iceberg-v3-mor,every_round,writer-spark,13,compact,ok,4.859297793998849,0,
iceberg-v3-mor,every_round,writer-spark,13,maintain,ok,0.6038405410072301,0,
iceberg-v3-mor,every_round,writer-spark,14,load,ok,1.6452320419921307,1220000,
iceberg-v3-mor,every_round,writer-spark,14,compact,ok,5.183477626997046,0,
iceberg-v3-mor,every_round,writer-spark,14,maintain,ok,0.6894096249889117,0,
iceberg-v3-mor,every_round,writer-spark,15,load,ok,1.6288140839897096,1300000,
iceberg-v3-mor,every_round,writer-spark,15,compact,ok,5.186841543996707,0,
iceberg-v3-mor,every_round,writer-spark,15,maintain,ok,0.7291025839949725,0,
iceberg-v3-mor,every_round,writer-spark,16,load,ok,1.6428473760024644,1380000,
iceberg-v3-mor,every_round,writer-spark,16,compact,ok,5.473244543012697,0,
iceberg-v3-mor,every_round,writer-spark,16,maintain,ok,0.7610418330004904,0,
iceberg-v3-mor,every_round,writer-spark,17,load,ok,1.6725697509973543,1460000,
iceberg-v3-mor,every_round,writer-spark,17,compact,ok,5.958023168990621,0,
iceberg-v3-mor,every_round,writer-spark,17,maintain,ok,0.7083067089988617,0,
iceberg-v3-mor,every_round,writer-spark,18,load,ok,1.8090063340059714,1540000,
iceberg-v3-mor,every_round,writer-spark,18,compact,ok,6.1786874609970255,0,
iceberg-v3-mor,every_round,writer-spark,18,maintain,ok,0.6833812919940101,0,
iceberg-v3-mor,every_round,writer-spark,19,load,ok,1.6963393339974573,1620000,
iceberg-v3-mor,every_round,writer-spark,19,compact,ok,6.658088544005295,0,
iceberg-v3-mor,every_round,writer-spark,19,maintain,ok,0.6317854999942938,0,
iceberg-v3-mor,every_round,writer-spark,20,load,ok,1.7276553340052487,1700000,
iceberg-v3-mor,every_round,writer-spark,20,compact,ok,6.8255851279973285,0,
iceberg-v3-mor,every_round,writer-spark,20,maintain,ok,0.7043992499966407,0,
iceberg-v3-mor,every_round,writer-spark,21,load,ok,1.8014797499927226,1780000,
iceberg-v3-mor,every_round,writer-spark,21,compact,ok,6.882941169998958,0,
iceberg-v3-mor,every_round,writer-spark,21,maintain,ok,0.6452135009894846,0,
iceberg-v3-mor,every_round,writer-spark,22,load,ok,1.6775471680011833,1860000,
iceberg-v3-mor,every_round,writer-spark,22,compact,ok,7.331154128987691,0,
iceberg-v3-mor,every_round,writer-spark,22,maintain,ok,0.6224541250121547,0,
iceberg-v3-mor,every_round,writer-spark,23,load,ok,1.7068301670078654,1940000,
iceberg-v3-mor,every_round,writer-spark,23,compact,ok,7.8558064620010555,0,
iceberg-v3-mor,every_round,writer-spark,23,maintain,ok,0.7508912089979276,0,
iceberg-v3-mor,every_round,writer-spark,24,load,ok,1.6740079169976525,2020000,
iceberg-v3-mor,every_round,writer-spark,24,compact,ok,7.944322462004493,0,
iceberg-v3-mor,every_round,writer-spark,24,maintain,ok,0.6711605419986881,0,
iceberg-v3-mor,every_round,writer-spark,25,load,ok,1.740767416995368,2100000,
iceberg-v3-mor,every_round,writer-spark,25,compact,ok,8.120554045992321,0,
iceberg-v3-mor,every_round,writer-spark,25,maintain,ok,0.6963854589994298,0,
iceberg-v3-mor,every_round,writer-spark,26,load,ok,1.6252542510046624,2180000,
iceberg-v3-mor,every_round,writer-spark,26,compact,ok,8.491436212003464,0,
iceberg-v3-mor,every_round,writer-spark,26,maintain,ok,0.6489071669930127,0,
iceberg-v3-mor,every_round,writer-spark,27,load,ok,1.63398383501044,2260000,
iceberg-v3-mor,every_round,writer-spark,27,compact,ok,8.739581713001826,0,
iceberg-v3-mor,every_round,writer-spark,27,maintain,ok,0.7085344170045573,0,
iceberg-v3-mor,every_round,writer-spark,28,load,ok,1.614597584004514,2340000,
iceberg-v3-mor,every_round,writer-spark,28,compact,ok,9.201235087006353,0,
iceberg-v3-mor,every_round,writer-spark,28,maintain,ok,0.5946470829949249,0,
iceberg-v3-mor,every_round,writer-spark,29,load,ok,1.7536213760031387,2420000,
iceberg-v3-mor,every_round,writer-spark,29,compact,ok,9.200295463000657,0,
iceberg-v3-mor,every_round,writer-spark,29,maintain,ok,0.708266542002093,0,
iceberg-v3-mor,every_round,writer-spark,30,load,ok,1.7548910009936662,2500000,
iceberg-v3-mor,every_round,writer-spark,30,compact,ok,9.503197503989213,0,
iceberg-v3-mor,every_round,writer-spark,30,maintain,ok,0.7194463330088183,0,
iceberg-v3-mor,every_round,writer-spark,31,load,ok,1.6986220839899033,2580000,
iceberg-v3-mor,every_round,writer-spark,31,compact,ok,10.047361796008772,0,
iceberg-v3-mor,every_round,writer-spark,31,maintain,ok,0.684365417007939,0,
iceberg-v3-mor,every_round,writer-spark,32,load,ok,1.8672450839949306,2660000,
iceberg-v3-mor,every_round,writer-spark,32,compact,ok,8.481073461996857,0,
iceberg-v3-mor,every_round,writer-spark,32,maintain,ok,0.7841389590030303,0,
iceberg-v3-mor,every_round,writer-spark,33,load,ok,1.8759845419990597,2740000,
iceberg-v3-mor,every_round,writer-spark,33,compact,ok,9.2747472129995,0,
iceberg-v3-mor,every_round,writer-spark,33,maintain,ok,0.8017869999894174,0,
iceberg-v3-mor,every_round,writer-spark,34,load,ok,1.8313304590119515,2820000,
iceberg-v3-mor,every_round,writer-spark,34,compact,ok,9.631249961996218,0,
iceberg-v3-mor,every_round,writer-spark,34,maintain,ok,0.7498378759919433,0,
iceberg-v3-mor,every_round,writer-spark,35,load,ok,1.7282120010058861,2900000,
iceberg-v3-mor,every_round,writer-spark,35,compact,ok,9.249275754002156,0,
iceberg-v3-mor,every_round,writer-spark,35,maintain,ok,0.7050242919940501,0,
iceberg-v3-mor,every_round,writer-spark,36,load,ok,1.7105775010131765,2980000,
iceberg-v3-mor,every_round,writer-spark,36,compact,ok,7.89981275399623,0,
iceberg-v3-mor,every_round,writer-spark,36,maintain,ok,0.6517561670043506,0,
iceberg-v3-mor,every_round,writer-spark,37,load,ok,1.9964004590001423,3060000,
iceberg-v3-mor,every_round,writer-spark,37,compact,ok,8.538082379003754,0,
iceberg-v3-mor,every_round,writer-spark,37,maintain,ok,0.6966682089987444,0,
iceberg-v3-mor,every_round,writer-spark,38,load,ok,1.9062032510119025,3140000,
iceberg-v3-mor,every_round,writer-spark,38,compact,ok,8.913754879002227,0,
iceberg-v3-mor,every_round,writer-spark,38,maintain,ok,0.5969822500046575,0,
iceberg-v3-mor,every_round,writer-spark,39,load,ok,1.984517251010402,3220000,
iceberg-v3-mor,every_round,writer-spark,39,compact,ok,9.9779356289946,0,
iceberg-v3-mor,every_round,writer-spark,39,maintain,ok,0.8087322509963997,0,
iceberg-v3-mor,every_round,writer-spark,40,load,ok,2.1141957100044237,3300000,
iceberg-v3-mor,every_round,writer-spark,40,compact,ok,10.04191529500531,0,
iceberg-v3-mor,every_round,writer-spark,40,maintain,ok,0.8909862919972511,0,
iceberg-v3-mor,every_round,writer-spark,41,load,ok,1.9964945840038126,3380000,
iceberg-v3-mor,every_round,writer-spark,41,compact,ok,10.815985630004434,0,
iceberg-v3-mor,every_round,writer-spark,41,maintain,ok,0.6469083340052748,0,
iceberg-v3-mor,every_round,writer-spark,42,load,ok,2.0953113339928677,3460000,
iceberg-v3-mor,every_round,writer-spark,42,compact,ok,11.089600087987492,0,
iceberg-v3-mor,every_round,writer-spark,42,maintain,ok,0.8546602080023149,0,
iceberg-v3-mor,every_round,writer-spark,43,load,ok,1.9616772500012303,3540000,
iceberg-v3-mor,every_round,writer-spark,43,compact,ok,11.166006337996805,0,
iceberg-v3-mor,every_round,writer-spark,43,maintain,ok,1.0249015010049334,0,
iceberg-v3-mor,every_round,writer-spark,44,load,ok,2.0917492089938605,3620000,
iceberg-v3-mor,every_round,writer-spark,44,compact,ok,9.96317400499538,0,
iceberg-v3-mor,every_round,writer-spark,44,maintain,ok,1.007568376007839,0,
iceberg-v3-mor,every_round,writer-spark,45,load,ok,2.0712566260044696,3700000,
iceberg-v3-mor,every_round,writer-spark,45,compact,ok,10.974867005003034,0,
iceberg-v3-mor,every_round,writer-spark,45,maintain,ok,0.707570874990779,0,
iceberg-v3-mor,every_round,writer-spark,46,load,ok,2.203671208000742,3780000,
iceberg-v3-mor,every_round,writer-spark,46,compact,ok,10.01688567099336,0,
iceberg-v3-mor,every_round,writer-spark,46,maintain,ok,0.6350303750077728,0,
iceberg-v3-mor,every_round,writer-spark,47,load,ok,2.337935083996854,3860000,
iceberg-v3-mor,every_round,writer-spark,47,compact,ok,10.752529171004426,0,
iceberg-v3-mor,every_round,writer-spark,47,maintain,ok,0.7429863759898581,0,
iceberg-v3-mor,every_round,writer-spark,48,load,ok,2.238865084000281,3940000,
iceberg-v3-mor,every_round,writer-spark,48,compact,ok,11.748311755000032,0,
iceberg-v3-mor,every_round,writer-spark,48,maintain,ok,0.7507015839946689,0,
iceberg-v3-mor,every_round,writer-spark,49,load,ok,2.347887208990869,4020000,
iceberg-v3-mor,every_round,writer-spark,49,compact,ok,11.72037712999736,0,
iceberg-v3-mor,every_round,writer-spark,49,maintain,ok,1.1080499579984462,0,
iceberg-v3-mor,every_round,writer-spark,50,load,ok,2.197683335005422,4100000,
iceberg-v3-mor,every_round,writer-spark,50,compact,ok,11.854024505999405,0,
iceberg-v3-mor,every_round,writer-spark,50,maintain,ok,0.7658017920039129,0,
